cep;dados_cep
59035350;"{""uf"": ""RN"", ""cep"": ""59035-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Paianazes - de 1679/1680 a 1955/1956"", ""complemento"": """"}"
59110670;"{""uf"": ""RN"", ""cep"": ""59110-670"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Tenente Claudionor Amaro de Oliveira"", ""complemento"": """"}"
59125425;"{""uf"": ""RN"", ""cep"": ""59125-425"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São João Lot Nova República)"", ""complemento"": """"}"
59090280;"{""uf"": ""RN"", ""cep"": ""59090-280"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Areia Branca"", ""complemento"": """"}"
59030330;"{""uf"": ""RN"", ""cep"": ""59030-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Professor Clementino Câmara"", ""complemento"": """"}"
59032572;"{""uf"": ""RN"", ""cep"": ""59032-572"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Angélica"", ""complemento"": """"}"
59073260;"{""uf"": ""RN"", ""cep"": ""59073-260"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Bráulio"", ""complemento"": """"}"
59115730;"{""uf"": ""RN"", ""cep"": ""59115-730"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Maranguape - de 2407/2408 a 3567/3568"", ""complemento"": """"}"
59160660;"{""uf"": ""RN"", ""cep"": ""59160-660"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pium (Distrito Litoral)"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua João Teixeira"", ""complemento"": """"}"
59125411;"{""uf"": ""RN"", ""cep"": ""59125-411"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Abaré"", ""complemento"": """"}"
59120360;"{""uf"": ""RN"", ""cep"": ""59120-360"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Umbuzeiro"", ""complemento"": """"}"
59014165;"{""uf"": ""RN"", ""cep"": ""59014-165"", ""gia"": """", ""ibge"": """", ""bairro"": ""Petrópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Hermes da Fonseca - até 533 - lado ímpar"", ""complemento"": """"}"
59054560;"{""uf"": ""RN"", ""cep"": ""59054-560"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Almirante Tamandaré"", ""complemento"": """"}"
59070700;"{""uf"": ""RN"", ""cep"": ""59070-700"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Manoel de Castro"", ""complemento"": """"}"
59136240;"{""uf"": ""RN"", ""cep"": ""59136-240"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Monte Verde"", ""complemento"": """"}"
59082140;"{""uf"": ""RN"", ""cep"": ""59082-140"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Desembargador José Gomes da Costa"", ""complemento"": """"}"
59108120;"{""uf"": ""RN"", ""cep"": ""59108-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Paulistana"", ""complemento"": """"}"
59037170;"{""uf"": ""RN"", ""cep"": ""59037-170"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cônego Monte - de 73/74 ao fim"", ""complemento"": """"}"
59052250;"{""uf"": ""RN"", ""cep"": ""59052-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Manoel Miranda - de 1876 a 2400 - lado par"", ""complemento"": """"}"
59151330;"{""uf"": ""RN"", ""cep"": ""59151-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Maria de Jesus Nunes de França"", ""complemento"": """"}"
59090000;"{""uf"": ""RN"", ""cep"": ""59090-000"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Engenheiro Roberto Freire - de 3206 a 3766 - lado par"", ""complemento"": """"}"
59129000;"{""uf"": ""RN"", ""cep"": ""59129-000"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Atol das Rocas"", ""complemento"": """"}"
59094500;"{""uf"": ""RN"", ""cep"": ""59094-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Praia de Tibau"", ""complemento"": """"}"
59151200;"{""uf"": ""RN"", ""cep"": ""59151-200"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Poços de Caldas"", ""complemento"": """"}"
59065120;"{""uf"": ""RN"", ""cep"": ""59065-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ana Angelina de Macedo"", ""complemento"": """"}"
59025365;"{""uf"": ""RN"", ""cep"": ""59025-365"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Gonçalves Dias"", ""complemento"": """"}"
59151035;"{""uf"": ""RN"", ""cep"": ""59151-035"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Expedicionário Belmiro Pereira"", ""complemento"": """"}"
59114040;"{""uf"": ""RN"", ""cep"": ""59114-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Garibaldi Romano"", ""complemento"": """"}"
59139480;"{""uf"": ""RN"", ""cep"": ""59139-480"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Vereador Sérgio Dieb"", ""complemento"": """"}"
59086200;"{""uf"": ""RN"", ""cep"": ""59086-200"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida das Alagoas - até 1267/1268"", ""complemento"": """"}"
59151710;"{""uf"": ""RN"", ""cep"": ""59151-710"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Avenida dos Eucaliptos"", ""complemento"": """"}"
59120100;"{""uf"": ""RN"", ""cep"": ""59120-100"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santanópolis"", ""complemento"": """"}"
59040110;"{""uf"": ""RN"", ""cep"": ""59040-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ocidental de Cima"", ""complemento"": """"}"
59064300;"{""uf"": ""RN"", ""cep"": ""59064-300"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cesimar Borges"", ""complemento"": """"}"
59060370;"{""uf"": ""RN"", ""cep"": ""59060-370"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Tiradentes"", ""complemento"": """"}"
59010094;"{""uf"": ""RN"", ""cep"": ""59010-094"", ""gia"": """", ""ibge"": """", ""bairro"": ""Praia do Meio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Darcy Vargas"", ""complemento"": """"}"
59073250;"{""uf"": ""RN"", ""cep"": ""59073-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Monte Celeste"", ""complemento"": """"}"
59012000;"{""uf"": ""RN"", ""cep"": ""59012-000"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ribeira"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Rio Branco - até 371/372"", ""complemento"": """"}"
59115475;"{""uf"": ""RN"", ""cep"": ""59115-475"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Marajoara"", ""complemento"": """"}"
59056430;"{""uf"": ""RN"", ""cep"": ""59056-430"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Descoberta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Sebastião Pinto"", ""complemento"": """"}"
59133090;"{""uf"": ""RN"", ""cep"": ""59133-090"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Moema Tinoco da Cunha Lima"", ""complemento"": """"}"
59042100;"{""uf"": ""RN"", ""cep"": ""59042-100"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nordeste"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Monteiro e Silva"", ""complemento"": """"}"
59067550;"{""uf"": ""RN"", ""cep"": ""59067-550"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ébano"", ""complemento"": """"}"
59114257;"{""uf"": ""RN"", ""cep"": ""59114-257"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Elísio de Morais"", ""complemento"": """"}"
59020560;"{""uf"": ""RN"", ""cep"": ""59020-560"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Desembargador Virgílio Dantas"", ""complemento"": """"}"
59082020;"{""uf"": ""RN"", ""cep"": ""59082-020"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Alexander Fleming"", ""complemento"": """"}"
59070715;"{""uf"": ""RN"", ""cep"": ""59070-715"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cabugi"", ""complemento"": """"}"
59035160;"{""uf"": ""RN"", ""cep"": ""59035-160"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Raimundo de França"", ""complemento"": """"}"
59074050;"{""uf"": ""RN"", ""cep"": ""59074-050"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Tibiriçá"", ""complemento"": """"}"
59127321;"{""uf"": ""RN"", ""cep"": ""59127-321"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""1ª Travessa Angra dos Reis"", ""complemento"": """"}"
59139534;"{""uf"": ""RN"", ""cep"": ""59139-534"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alexandrina da Conceição (Lot. Nordelândia)"", ""complemento"": """"}"
59014015;"{""uf"": ""RN"", ""cep"": ""59014-015"", ""gia"": """", ""ibge"": """", ""bairro"": ""Mãe Luiza"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Bartolomeu Ferraz"", ""complemento"": """"}"
59122085;"{""uf"": ""RN"", ""cep"": ""59122-085"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua José Santos"", ""complemento"": """"}"
59031110;"{""uf"": ""RN"", ""cep"": ""59031-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Seca"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Currais Novos"", ""complemento"": """"}"
59015060;"{""uf"": ""RN"", ""cep"": ""59015-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Almeida Castro"", ""complemento"": """"}"
59115666;"{""uf"": ""RN"", ""cep"": ""59115-666"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Monte Sinai"", ""complemento"": """"}"
59135470;"{""uf"": ""RN"", ""cep"": ""59135-470"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Olímpia"", ""complemento"": """"}"
59020210;"{""uf"": ""RN"", ""cep"": ""59020-210"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Liberalino Fernandes da Costa"", ""complemento"": """"}"
59022020;"{""uf"": ""RN"", ""cep"": ""59022-020"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Governador Juvenal Lamartine"", ""complemento"": """"}"
59014590;"{""uf"": ""RN"", ""cep"": ""59014-590"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Miguel Barra"", ""complemento"": """"}"
69050160;"{""uf"": ""AM"", ""cep"": ""69050-160"", ""gia"": """", ""ibge"": """", ""bairro"": ""Parque 10 de Novembro"", ""unidade"": """", ""localidade"": ""Manaus"", ""logradouro"": ""Rua Wilson Castro"", ""complemento"": """"}"
59123030;"{""uf"": ""RN"", ""cep"": ""59123-030"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Governador Antônio de Melo e Souza - de 917 a 1941 - lado ímpar"", ""complemento"": """"}"
59151490;"{""uf"": ""RN"", ""cep"": ""59151-490"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Rosilda Melo"", ""complemento"": """"}"
59072350;"{""uf"": ""RN"", ""cep"": ""59072-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Sebastião"", ""complemento"": """"}"
59136310;"{""uf"": ""RN"", ""cep"": ""59136-310"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rio das Flores"", ""complemento"": """"}"
59067610;"{""uf"": ""RN"", ""cep"": ""59067-610"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Maçaranduba"", ""complemento"": """"}"
59056270;"{""uf"": ""RN"", ""cep"": ""59056-270"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Amaro Mesquita"", ""complemento"": """"}"
59025390;"{""uf"": ""RN"", ""cep"": ""59025-390"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Paula Barros"", ""complemento"": """"}"
59090647;"{""uf"": ""RN"", ""cep"": ""59090-647"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Nossa Senhora de Fátima"", ""complemento"": """"}"
59112280;"{""uf"": ""RN"", ""cep"": ""59112-280"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Gravataí (Cj Sta Catarina)"", ""complemento"": """"}"
59090511;"{""uf"": ""RN"", ""cep"": ""59090-511"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua João Tó"", ""complemento"": """"}"
59072320;"{""uf"": ""RN"", ""cep"": ""59072-320"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Trairi"", ""complemento"": """"}"
59074390;"{""uf"": ""RN"", ""cep"": ""59074-390"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua José Vicente"", ""complemento"": """"}"
59030340;"{""uf"": ""RN"", ""cep"": ""59030-340"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ana Medeiros"", ""complemento"": """"}"
59088100;"{""uf"": ""RN"", ""cep"": ""59088-100"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Ayrton Senna - de 1828 a 2174 - lado par"", ""complemento"": """"}"
59064250;"{""uf"": ""RN"", ""cep"": ""59064-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Lauro Pinto"", ""complemento"": """"}"
59010130;"{""uf"": ""RN"", ""cep"": ""59010-130"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Areial"", ""complemento"": """"}"
59071210;"{""uf"": ""RN"", ""cep"": ""59071-210"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Macaíba"", ""complemento"": """"}"
59062500;"{""uf"": ""RN"", ""cep"": ""59062-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jaguarari - de 2083/2084 a 2531/2532"", ""complemento"": """"}"
59075700;"{""uf"": ""RN"", ""cep"": ""59075-700"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Prudente de Morais - de 4243 a 4805 - lado ímpar"", ""complemento"": """"}"
59062020;"{""uf"": ""RN"", ""cep"": ""59062-020"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Tonheca Dantas"", ""complemento"": """"}"
59088040;"{""uf"": ""RN"", ""cep"": ""59088-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Furnas"", ""complemento"": """"}"
59136060;"{""uf"": ""RN"", ""cep"": ""59136-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Bertioga"", ""complemento"": """"}"
59150110;"{""uf"": ""RN"", ""cep"": ""59150-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Uberlândia"", ""complemento"": """"}"
59056240;"{""uf"": ""RN"", ""cep"": ""59056-240"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Coronel Luiz Júlio"", ""complemento"": """"}"
59070340;"{""uf"": ""RN"", ""cep"": ""59070-340"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Garanhuns"", ""complemento"": """"}"
